epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.4336,1.65477,4.6374,1.39138,0.00126,0.02764,0.00194,0.00061,1.28303,4.50785,1.24473,1.334e-05,1.334e-05,1.334e-05
2,20.7772,1.58716,4.5649,1.44961,0.00158,0.03452,0.00367,0.00105,1.2686,4.50474,1.23832,3.31299e-05,3.31299e-05,3.31299e-05
